plant,policy,network,seed,forecast,trigger_delta,model_scale,fallback,random_tape_sha256,config_sha256,preregistration_sha256,nrmse,violation_pct,transmissions,command_applied_pct,deadline_miss_pct,tx_energy_mj,rx_energy_mj,listen_energy_mj,retry_energy_mj,compute_energy_mj,baseline_energy_mj,actuation_energy_mj,total_modeled_energy_mj,status,setting_id
irrigation,ET-MPC,N2_iid_loss,2032,persistence,0.035,1.0,hold,c1dbbc602664f8d1957344e090ac9a36e9ef5d23c575232f68ed0f5b08c92e58,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.2051525154408384,0.744047619047619,294,86.39455782312925,0.0,472.40639998974183,226.40000000000106,192.89999999999898,69.60000000000007,1.1760000000000008,604.8,166.25,1733.5323999897419,completed,model_1.0
irrigation,ET-MPC,N2_iid_loss,2033,persistence,0.035,1.0,hold,4e72286ad15308298260a2fe1b8d8678facdd4fbec3e171df31810acab252232,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3863179936607214,19.940476190476193,296,87.5,0.0,483.23519998693496,224.80000000000103,195.19999999999902,76.8000000000001,1.1840000000000008,604.8,50.0,1636.019199986935,completed,model_1.0
irrigation,ET-MPC,N2_iid_loss,2034,persistence,0.035,1.0,hold,7122c059a11c42383948bbf8eb9b9440e3565e5fcd94bba35af48442f7f5e8ca,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.486875949181937,25.744047619047617,283,86.92579505300354,0.0,449.3951999880947,217.60000000000093,184.19999999999914,67.20000000000007,1.1320000000000008,604.8,357.5,1881.827199988095,completed,model_1.0
irrigation,ET-MPC,N2_iid_loss,2035,persistence,0.035,1.0,hold,319ff5170bb3e14fc34b4a2d9ff63b95257a3326695992b7b07b8fa05bbf85ac,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.22795754360985176,1.7857142857142856,289,87.19723183391004,0.0,484.5887999855968,220.00000000000097,194.04999999999907,92.40000000000013,1.1560000000000008,604.8,142.5,1739.4947999855967,completed,model_1.0
irrigation,ET-MPC,N2_iid_loss,2036,persistence,0.035,1.0,hold,5c92c2065198b4311d66587504b6f986dfc419f8e5fb7dc4a03fdce82de318e2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.33550720875155976,17.113095238095237,272,86.02941176470588,0.0,448.0415999856495,208.8000000000008,181.0999999999992,79.20000000000009,1.0880000000000007,604.8,63.75,1586.7795999856494,completed,model_1.0
irrigation,ET-MPC,N2_iid_loss,2037,persistence,0.035,1.0,hold,8eb7e91e47f596a0b9fd261ae1efcf625d2cf516bc73ce2dae3c6908035b15c2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.25362156518542,2.6785714285714284,277,86.28158844765343,0.0,465.6383999967923,213.60000000000088,187.14999999999904,84.00000000000011,1.1080000000000008,604.8,212.5,1768.7963999967924,completed,model_1.0
irrigation,ET-MPC,N2_iid_loss,2038,persistence,0.035,1.0,hold,6272880fcd15d03b264ba7fb88a2c1316fce87b5ef8a7782d34933a84fbc3d08,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.27165339340457373,4.464285714285714,282,83.68794326241135,0.0,446.6879999856007,215.2000000000009,182.74999999999915,61.20000000000006,1.1280000000000008,604.8,100.0,1611.765999985601,completed,model_1.0
irrigation,ET-MPC,N2_iid_loss,2039,persistence,0.035,1.0,hold,d86728bc1fadd29afd0ab12543a78b909b18583ad8c4b1d272f9638cb533d858,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.34572370698720634,29.166666666666668,284,88.38028169014085,0.0,452.10239998884714,222.400000000001,186.39999999999915,67.20000000000007,1.1360000000000008,604.8,120.0,1654.0383999888472,completed,model_1.0
irrigation,ET-MPC,N2_iid_loss,2040,persistence,0.035,1.0,hold,06f4947936580707c7b30e520ea83960ddfabb850fb7537e97663c3a79e33d72,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4328697762029693,25.148809523809522,296,86.14864864864865,0.0,471.0527999876129,228.00000000000108,193.04999999999905,73.20000000000009,1.1840000000000008,604.8,125.0,1696.286799987613,completed,model_1.0
irrigation,ET-MPC,N2_iid_loss,2026,persistence,0.035,1.02,hold,6a371ef68e14924f43f4d9f991b941316b3e22d31ddd353e429de70d709f23f5,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.33374086010838905,19.940476190476193,288,87.84722222222223,0.0,473.75999998597086,220.00000000000097,191.24999999999903,84.00000000000011,1.1520000000000008,604.8,67.5,1642.461999985971,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2027,persistence,0.035,1.02,hold,dd5faf652377c7e36e51ab2be40a5837bee4161ec05eeb27d3a6350ac76a86d9,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.42580794027846175,17.708333333333336,287,84.66898954703832,0.0,449.39519998736705,224.00000000000102,186.19999999999908,58.80000000000005,1.1480000000000008,604.8,307.5,1831.8431999873671,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2028,persistence,0.035,1.02,hold,20e85eb609c3554c59d70aac78457899f50316598e9f8b972b5dcaae21d05ac2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5643106281712982,41.07142857142857,285,87.36842105263158,0.0,468.34559999119193,220.00000000000097,189.8499999999991,80.40000000000009,1.1400000000000008,604.8,38.75,1603.2855999911922,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2029,persistence,0.035,1.02,hold,c91e80286b8f3c8f91500706ca25e539465b67166768d2bece53f2f38f28edfa,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.48207805729069175,31.547619047619047,276,86.23188405797102,0.0,450.7487999857787,209.60000000000082,182.04999999999913,75.6000000000001,1.1040000000000008,604.8,330.0,1853.902799985779,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2030,persistence,0.035,1.02,hold,e471f4293884cc857931a710e3028b16fe3244a8b4d32e54567b49f5067aed16,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.60981266597927,49.55357142857143,279,85.66308243727599,0.0,453.4559999865448,215.2000000000009,184.49999999999912,74.40000000000008,1.1160000000000008,604.8,143.75,1677.2219999865447,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2031,persistence,0.035,1.02,hold,dc092ffc3b54450d4c26645083188efd17a8a5f78e8888628e5113e9e15db127,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3811062010663335,35.714285714285715,284,85.21126760563381,0.0,452.10239999418127,219.20000000000095,185.39999999999907,66.00000000000007,1.1360000000000008,604.8,243.75,1772.3883999941813,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2032,persistence,0.035,1.02,hold,c1dbbc602664f8d1957344e090ac9a36e9ef5d23c575232f68ed0f5b08c92e58,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.2051525154408384,0.744047619047619,294,86.39455782312925,0.0,472.40639998974183,226.40000000000106,192.89999999999898,69.60000000000007,1.1760000000000008,604.8,166.25,1733.5323999897419,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2033,persistence,0.035,1.02,hold,4e72286ad15308298260a2fe1b8d8678facdd4fbec3e171df31810acab252232,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3863179936607214,19.940476190476193,296,87.5,0.0,483.23519998693496,224.80000000000103,195.19999999999902,76.8000000000001,1.1840000000000008,604.8,50.0,1636.019199986935,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2034,persistence,0.035,1.02,hold,7122c059a11c42383948bbf8eb9b9440e3565e5fcd94bba35af48442f7f5e8ca,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.486875949181937,25.744047619047617,283,86.92579505300354,0.0,449.3951999880947,217.60000000000093,184.19999999999914,67.20000000000007,1.1320000000000008,604.8,357.5,1881.827199988095,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2035,persistence,0.035,1.02,hold,319ff5170bb3e14fc34b4a2d9ff63b95257a3326695992b7b07b8fa05bbf85ac,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.22795754360985176,1.7857142857142856,289,87.19723183391004,0.0,484.5887999855968,220.00000000000097,194.04999999999907,92.40000000000013,1.1560000000000008,604.8,142.5,1739.4947999855967,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2036,persistence,0.035,1.02,hold,5c92c2065198b4311d66587504b6f986dfc419f8e5fb7dc4a03fdce82de318e2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.33550720875155976,17.113095238095237,272,86.02941176470588,0.0,448.0415999856495,208.8000000000008,181.0999999999992,79.20000000000009,1.0880000000000007,604.8,63.75,1586.7795999856494,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2037,persistence,0.035,1.02,hold,8eb7e91e47f596a0b9fd261ae1efcf625d2cf516bc73ce2dae3c6908035b15c2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.25362156518542,2.6785714285714284,277,86.28158844765343,0.0,465.6383999967923,213.60000000000088,187.14999999999904,84.00000000000011,1.1080000000000008,604.8,212.5,1768.7963999967924,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2038,persistence,0.035,1.02,hold,6272880fcd15d03b264ba7fb88a2c1316fce87b5ef8a7782d34933a84fbc3d08,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.27165339340457373,4.464285714285714,282,83.68794326241135,0.0,446.6879999856007,215.2000000000009,182.74999999999915,61.20000000000006,1.1280000000000008,604.8,100.0,1611.765999985601,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2039,persistence,0.035,1.02,hold,d86728bc1fadd29afd0ab12543a78b909b18583ad8c4b1d272f9638cb533d858,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.34572370698720634,29.166666666666668,284,88.38028169014085,0.0,452.10239998884714,222.400000000001,186.39999999999915,67.20000000000007,1.1360000000000008,604.8,120.0,1654.0383999888472,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2040,persistence,0.035,1.02,hold,06f4947936580707c7b30e520ea83960ddfabb850fb7537e97663c3a79e33d72,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4328697762029693,25.148809523809522,296,86.14864864864865,0.0,471.0527999876129,228.00000000000108,193.04999999999905,73.20000000000009,1.1840000000000008,604.8,125.0,1696.286799987613,completed,model_1.02
irrigation,ET-MPC,N2_iid_loss,2026,persistence,0.035,1.0,zero,6a371ef68e14924f43f4d9f991b941316b3e22d31ddd353e429de70d709f23f5,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3333703545876733,20.238095238095237,288,87.84722222222223,0.0,475.11359998791136,220.00000000000097,191.59999999999906,85.20000000000012,1.1520000000000008,604.8,65.0,1642.8655999879115,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2027,persistence,0.035,1.0,zero,dd5faf652377c7e36e51ab2be40a5837bee4161ec05eeb27d3a6350ac76a86d9,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.425482262393391,17.708333333333336,287,85.01742160278745,0.0,449.39519998736705,224.00000000000102,186.19999999999908,58.80000000000005,1.1480000000000008,604.8,303.75,1828.0931999873671,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2028,persistence,0.035,1.0,zero,20e85eb609c3554c59d70aac78457899f50316598e9f8b972b5dcaae21d05ac2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5636220480472222,41.07142857142857,286,87.41258741258741,0.0,469.69919999196827,220.80000000000098,190.4499999999991,80.40000000000009,1.1440000000000008,604.8,35.0,1602.2931999919683,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2029,persistence,0.035,1.0,zero,c91e80286b8f3c8f91500706ca25e539465b67166768d2bece53f2f38f28edfa,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4833797065340506,31.69642857142857,276,86.23188405797102,0.0,450.7487999857787,209.60000000000082,182.04999999999913,75.6000000000001,1.1040000000000008,604.8,325.0,1848.902799985779,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2030,persistence,0.035,1.0,zero,e471f4293884cc857931a710e3028b16fe3244a8b4d32e54567b49f5067aed16,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.6095489905613682,49.55357142857143,278,85.97122302158273,0.0,450.7487999873204,215.2000000000009,183.7999999999991,73.20000000000007,1.1120000000000008,604.8,142.5,1671.3607999873202,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2031,persistence,0.035,1.0,zero,dc092ffc3b54450d4c26645083188efd17a8a5f78e8888628e5113e9e15db127,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.38117398373890216,36.01190476190476,283,85.15901060070671,0.0,450.74879999340493,218.40000000000094,184.79999999999907,64.80000000000007,1.1320000000000008,604.8,235.0,1759.680799993405,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2032,persistence,0.035,1.0,zero,c1dbbc602664f8d1957344e090ac9a36e9ef5d23c575232f68ed0f5b08c92e58,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.2019895350788792,0.4464285714285714,295,86.44067796610169,0.0,473.7599999899361,227.20000000000107,193.49999999999898,69.60000000000007,1.1800000000000008,604.8,161.25,1731.289999989936,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2033,persistence,0.035,1.0,zero,4e72286ad15308298260a2fe1b8d8678facdd4fbec3e171df31810acab252232,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3855870477744528,19.791666666666664,296,87.5,0.0,483.23519998693496,224.80000000000103,195.19999999999902,76.8000000000001,1.1840000000000008,604.8,47.5,1633.519199986935,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2034,persistence,0.035,1.0,zero,7122c059a11c42383948bbf8eb9b9440e3565e5fcd94bba35af48442f7f5e8ca,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.48783381198025083,25.744047619047617,285,87.01754385964912,0.0,452.10239998790115,219.20000000000095,185.39999999999912,68.40000000000008,1.1400000000000008,604.8,357.5,1888.5423999879013,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2035,persistence,0.035,1.0,zero,319ff5170bb3e14fc34b4a2d9ff63b95257a3326695992b7b07b8fa05bbf85ac,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.22384797514381208,1.3392857142857142,289,87.19723183391004,0.0,484.5887999855968,220.00000000000097,194.04999999999907,92.40000000000013,1.1560000000000008,604.8,137.5,1734.4947999855967,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2036,persistence,0.035,1.0,zero,5c92c2065198b4311d66587504b6f986dfc419f8e5fb7dc4a03fdce82de318e2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.33430762016115195,16.666666666666664,272,86.02941176470588,0.0,448.0415999856495,208.8000000000008,181.0999999999992,79.20000000000009,1.0880000000000007,604.8,57.5,1580.5295999856494,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2037,persistence,0.035,1.0,zero,8eb7e91e47f596a0b9fd261ae1efcf625d2cf516bc73ce2dae3c6908035b15c2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.25147373002142553,2.232142857142857,276,86.23188405797102,0.0,464.28479999681633,212.80000000000086,186.54999999999905,84.00000000000011,1.1040000000000008,604.8,205.0,1758.5387999968164,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2038,persistence,0.035,1.0,zero,6272880fcd15d03b264ba7fb88a2c1316fce87b5ef8a7782d34933a84fbc3d08,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.26982250319387,4.315476190476191,283,83.74558303886926,0.0,449.39519998482507,216.0000000000009,183.69999999999914,62.40000000000006,1.1320000000000008,604.8,97.5,1614.9271999848252,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2039,persistence,0.035,1.0,zero,d86728bc1fadd29afd0ab12543a78b909b18583ad8c4b1d272f9638cb533d858,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.344189576847116,29.017857142857146,285,88.42105263157895,0.0,453.4559999884593,223.200000000001,186.99999999999915,67.20000000000007,1.1400000000000008,604.8,115.0,1651.7959999884592,completed,buffer_no_buffer
irrigation,ET-MPC,N2_iid_loss,2040,persistence,0.035,1.0,zero,06f4947936580707c7b30e520ea83960ddfabb850fb7537e97663c3a79e33d72,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.43257079573893287,25.148809523809522,295,86.10169491525424,0.0,469.6991999877097,227.20000000000107,192.44999999999905,73.20000000000009,1.1800000000000008,604.8,123.75,1692.2791999877097,completed,buffer_no_buffer
irrigation,ET-MPC,N3_burst_loss,2026,persistence,0.02,1.0,hold,a75b7a0922ea7a30e90da0f1ced98ba8a7419527020a72c76183aa08a68a4bcd,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5656760863300518,44.49404761904761,320,76.875,0.0,554.9759999805989,220.80000000000098,212.49999999999883,114.00000000000018,1.280000000000001,604.8,215.0,1923.3559999805989,completed,trigger_0.02
irrigation,ET-MPC,N3_burst_loss,2027,persistence,0.02,1.0,hold,533b4cdd049e26db1467e27753c9f70b6d61431700c78779f753f0046b75583a,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5765400291724901,44.79166666666667,321,76.32398753894081,0.0,569.8655999822087,212.80000000000086,213.84999999999894,126.00000000000021,1.284000000000001,604.8,158.75,1887.3495999822087,completed,trigger_0.02
irrigation,ET-MPC,N3_burst_loss,2028,persistence,0.02,1.0,hold,c1c183f0dfe64cb835845ed37e39ba4e9f3b91348f0f065334093a0cbd445c37,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5665831189208451,48.51190476190476,320,74.375,0.0,575.279999987132,214.4000000000009,215.74999999999886,132.00000000000017,1.280000000000001,604.8,61.25,1804.7599999871318,completed,trigger_0.02
irrigation,ET-MPC,N3_burst_loss,2029,persistence,0.02,1.0,hold,c6b5fe23885735d5c5fa01e9127e91c5b07ff6823f76d0dc133e1bbedf1785bd,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3382632540657106,19.642857142857142,315,74.92063492063492,0.0,550.9151999932564,212.00000000000085,208.69999999999885,111.60000000000018,1.260000000000001,604.8,340.0,2029.2751999932561,completed,trigger_0.02
irrigation,ET-MPC,N3_burst_loss,2030,persistence,0.02,1.0,hold,7021b7c67533b68afdec01f2e51ffc97ca7d4edfe5be4ccd9ed6f0cf27e307d1,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.2633910002054462,15.029761904761903,314,76.43312101910828,0.0,559.0367999852957,208.0000000000008,209.549999999999,127.20000000000022,1.256000000000001,604.8,273.75,1983.5927999852959,completed,trigger_0.02
irrigation,ET-MPC,N3_burst_loss,2031,persistence,0.02,1.0,hold,75c8a909e2f1add992fbdb445ae53cff48e7b2d98a5e0929b21bc47dc4974e2f,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3363826737754915,22.470238095238095,316,79.11392405063292,0.0,548.2079999854767,215.2000000000009,208.9999999999988,111.60000000000018,1.264000000000001,604.8,81.25,1771.3219999854764,completed,trigger_0.02
